length_mm,diameter1_mm,diameter2_mm
46411.656,1.7843,1.8106
46411.656,1.7842,1.8104
46411.656,1.7842,1.8104
46411.656,1.7817,1.8106
46411.656,1.7843,1.8104
46411.656,1.7844,1.8104
46411.656,1.7817,1.8104
46411.656,1.7844,1.8105
46411.656,1.7844,1.8104
46411.656,1.7817,1.8103
46411.656,1.7819,1.8106
46411.656,1.7844,1.8104
46411.656,1.7843,1.8103
46411.656,1.7841,1.8102
46411.656,1.7819,1.8103
46411.656,1.7819,1.8103
46411.656,1.7844,1.8104
46411.656,1.7817,1.8104
46411.656,1.7844,1.8104
46411.656,1.7838,1.8104
46411.656,1.7833,1.8107
46411.656,1.7840,1.8106
46411.656,1.7836,1.8104
46411.656,1.7837,1.8106
46411.656,1.7840,1.8105
46411.656,1.7839,1.8107
46411.656,1.7842,1.8105
46411.656,1.7818,1.8105
46411.656,1.7842,1.8102
46411.656,1.7842,1.8101
46411.656,1.7839,1.8102
46411.656,1.7822,1.8104
46411.656,1.7839,1.8102
46411.656,1.7833,1.8103
46411.656,1.7832,1.8105
46411.656,1.7834,1.8104
46411.656,1.7841,1.8105
46411.656,1.7833,1.8105
46411.656,1.7800,1.8103
46411.656,1.7801,1.8101
46412.113,1.7754,1.8055
46426.742,1.7905,1.7919
46441.145,1.7899,1.7928
46441.145,1.7892,1.7926
46441.145,1.7892,1.7926
46441.145,1.7891,1.7926
46441.145,1.7894,1.7929
46441.145,1.7891,1.7926
46441.145,1.7889,1.7943
46441.145,1.7887,1.7922
46441.145,1.7634,1.7936
46441.145,1.7724,1.7975
46441.145,1.7894,1.8126
46441.145,1.7675,1.8142
46441.145,1.7637,1.8142
46441.145,1.7636,1.8111
46441.145,1.7600,1.8116
46441.145,1.7914,1.8154
46441.145,1.7679,1.8030
46441.145,1.7951,1.7927
46441.145,1.7968,1.7862
46441.145,1.8041,1.7982
46441.145,1.7735,1.7977
46441.145,1.7959,1.8038
46441.145,1.7715,1.7997
46441.145,1.7663,1.7978
46441.145,1.7669,1.7942
46441.145,1.7725,1.8072
46441.145,1.7688,1.8072
46441.145,1.7687,1.8071
46441.145,1.7683,1.8034
46441.145,1.7926,1.8045
46441.145,1.7619,1.7938
46441.145,1.7651,1.7824
46447.086,1.7999,1.7959
46456.000,1.7864,1.8011
46486.629,1.8111,1.7959
46486.629,1.8111,1.7987
46486.629,1.8082,1.7958
46486.629,1.8111,1.7956
46486.629,1.8079,1.7957
46486.629,1.8082,1.7950
46494.172,1.8111,1.7837
46517.258,1.7879,1.7802
46517.258,1.7896,1.7914
46533.027,1.7931,1.8074
46553.828,1.7584,1.8032
46553.828,1.7574,1.8017
46560.914,1.7570,1.7902
46582.398,1.7878,1.7903
46582.398,1.7880,1.8113
46606.172,1.7875,1.7877
46621.027,1.7927,1.7865
46623.086,1.7789,1.8013
46643.199,1.7670,1.7814
46644.801,1.7954,1.8077
46660.113,1.7887,1.7980
46673.145,1.7550,1.8106
46679.086,1.7639,1.8085
46711.316,1.7595,1.8041
46713.828,1.7483,1.8017
46729.371,1.7495,1.7871
46746.516,1.7752,1.7972
46748.801,1.7965,1.7924
46768.457,1.7651,1.7934
46786.973,1.8001,1.7911
46797.715,1.7774,1.8054
46797.715,1.7812,1.8052
46797.941,1.7693,1.7936
46812.570,1.7910,1.8094
46822.629,1.7856,1.8043
46830.629,1.7731,1.8157
46830.629,1.7725,1.8153
46830.629,1.7712,1.8159
46830.629,1.7707,1.8159
46830.629,1.7711,1.8160
46830.629,1.7710,1.8159
46830.629,1.7707,1.8159
46830.629,1.7710,1.8162
46830.629,1.7712,1.8163
46830.629,1.7706,1.8160
46830.629,1.7706,1.8160
46830.629,1.7680,1.7931
46857.371,1.7944,1.7962
46864.457,1.7802,1.7867
46900.570,1.7814,1.7872
46906.059,1.7962,1.8115
46942.172,1.7591,1.8142
46949.941,1.7579,1.8117
46988.344,1.7740,1.8160
47005.715,1.7664,1.7939
47026.059,1.7984,1.8071
47056.230,1.8066,1.8033
47066.059,1.7829,1.7969
47102.629,1.7917,1.8021
47112.688,1.8060,1.7985
47121.828,1.7798,1.7870
47134.629,1.7943,1.7874
47134.629,1.7941,1.7877
47134.629,1.7939,1.7873
47134.629,1.7941,1.7877
47134.629,1.7936,1.7874
47134.629,1.7937,1.7874
47134.629,1.7936,1.7874
47134.629,1.7936,1.7874
47134.629,1.7935,1.7873
47134.629,1.7937,1.7875
47134.629,1.7935,1.7875
47134.629,1.7937,1.7874
47134.629,1.7937,1.7874
47134.629,1.7938,1.7874
47134.629,1.7935,1.7873
47134.629,1.7934,1.7873
47134.629,1.7932,1.7923
47149.715,1.7830,1.8084
47154.973,1.7605,1.8092
47154.973,1.7637,1.8092
47154.973,1.7636,1.8092
47154.973,1.7636,1.8092
47154.973,1.7637,1.8092
47154.973,1.7645,1.8092
47154.973,1.7647,1.8090
47154.973,1.7624,1.8093
47154.973,1.7623,1.8094
47154.973,1.7622,1.8092
47154.973,1.7622,1.8092
47154.973,1.7647,1.8087
47154.973,1.7626,1.8012
47156.113,1.7603,1.7981
47156.801,1.7661,1.7765
47167.773,1.8022,1.7876
47167.773,1.8020,1.7878
47167.773,1.8024,1.7907
47167.773,1.8021,1.7878
47168.000,1.8036,1.7970
47168.457,1.7971,1.7973
47168.457,1.7974,1.7972
47168.457,1.7974,1.7972
47168.457,1.7975,1.7973
47168.457,1.7934,1.7970
47168.457,1.7934,1.7969
47168.457,1.7934,1.7968
47172.113,1.7606,1.7966
47209.371,1.7687,1.7970
47234.285,1.7552,1.7843
47247.086,1.7960,1.8079
47283.430,1.7671,1.7902
47285.484,1.7919,1.8088
47316.570,1.7924,1.8046
47320.230,1.7897,1.8028
47351.543,1.7916,1.7941
47363.887,1.7774,1.8021
47388.344,1.7830,1.7781
47410.742,1.7729,1.7845
47412.801,1.7872,1.7735
47445.027,1.7946,1.7862
47453.941,1.7880,1.7816
47492.113,1.7777,1.7819
47492.570,1.7867,1.7826
47530.516,1.7522,1.7891
47530.516,1.7528,1.7883
47530.285,1.7526,1.7847
47530.285,1.7525,1.7763
47531.199,1.7600,1.7731
47531.656,1.7751,1.7732
47531.656,1.7752,1.7734
47531.656,1.7718,1.7736
47536.230,1.7659,1.7884
47565.484,1.7900,1.7840
47573.941,1.7752,1.7974
47597.941,1.7811,1.8034
47614.629,1.7678,1.8081
47645.258,1.7915,1.7880
47649.602,1.7514,1.7970
47690.285,1.7558,1.7973
47690.973,1.7726,1.8116
47736.000,1.7670,1.8090
47750.855,1.7572,1.7870
47771.887,1.7845,1.7964
47795.887,1.7911,1.8022
47820.113,1.8013,1.8144
47861.715,1.7829,1.7959
47864.914,1.7777,1.7959
47864.914,1.7777,1.7989
47864.914,1.7777,1.7989
47864.914,1.7776,1.7987
47864.914,1.7780,1.7989
47864.914,1.7779,1.7990
47864.914,1.7781,1.7989
47864.914,1.7780,1.7989
47864.914,1.7778,1.7989
47864.914,1.7779,1.7988
47864.914,1.7777,1.7988
47864.914,1.7780,1.7989
47864.914,1.7777,1.7988
47864.914,1.7813,1.8066
47900.344,1.8001,1.8011
47901.027,1.7863,1.7889
47943.316,1.7633,1.8133
47952.230,1.7654,1.8104
47983.086,1.7590,1.7993
47983.086,1.7567,1.7896
48017.145,1.7826,1.7743
48017.828,1.7936,1.7861
48032.914,1.7869,1.8054
48058.285,1.7943,1.7777
48077.027,1.7597,1.7872
48096.457,1.7804,1.7987
48120.000,1.7743,1.7823
48134.855,1.7701,1.7800
48181.258,1.7749,1.7828
48185.602,1.7948,1.7814
48229.715,1.7753,1.7841
48244.801,1.7779,1.8154
48267.430,1.7856,1.8159
48294.398,1.7855,1.7767
48310.855,1.7892,1.8057
48363.656,1.7730,1.7889
48379.430,1.7740,1.7707
48413.715,1.7926,1.7770
48440.914,1.7686,1.7783
48461.715,1.7861,1.7733
48500.570,1.7933,1.7824
48505.145,1.7749,1.7780
48537.145,1.7735,1.8004
48555.656,1.7892,1.7712
48581.715,1.7817,1.7816
48613.715,1.7926,1.8044
48621.258,1.7879,1.8046
48650.516,1.7562,1.7991
48673.371,1.7604,1.7905
48699.430,1.7771,1.7977
48726.855,1.7573,1.7874
48740.570,1.7857,1.7910
48740.570,1.7856,1.7908
48740.570,1.7888,1.7898
48759.773,1.7604,1.7872
48783.316,1.7537,1.8035
48802.516,1.8005,1.8006
48808.688,1.7752,1.7799
48846.855,1.7569,1.8188
48860.113,1.7745,1.8096
48879.543,1.7584,1.7999
48920.457,1.7833,1.7819
48929.602,1.7925,1.7823
48956.113,1.7816,1.7808
48986.973,1.7856,1.8009
48991.316,1.7682,1.8034
49030.629,1.7661,1.8061
49041.371,1.8027,1.7828
49057.602,1.7946,1.7873
49088.914,1.8008,1.7865
49089.145,1.8019,1.8025
49101.027,1.8054,1.7773
49101.027,1.8023,1.7771
49101.027,1.8023,1.7740
49101.027,1.8025,1.7740
49101.027,1.8022,1.7740
49101.027,1.8021,1.7738
49101.027,1.8024,1.7739
49101.027,1.8024,1.7739
49101.027,1.8023,1.7737
49101.027,1.8025,1.7737
49101.027,1.8024,1.7739
49101.027,1.8023,1.7739
49101.027,1.8023,1.7740
49101.027,1.8024,1.7737
49101.027,1.8024,1.7738
49101.027,1.8024,1.7739
49101.027,1.8023,1.7740
49101.027,1.8025,1.7737
49101.027,1.8025,1.7739
49101.027,1.8022,1.7739
49101.027,1.8021,1.7730
49101.027,1.8024,1.7754
49101.027,1.8024,1.7740
49116.113,1.8055,1.8058
49128.457,1.7835,1.7841
49137.602,1.8031,1.7812
49140.113,1.7815,1.8038
49158.629,1.7788,1.7913
49158.855,1.7837,1.7915
49160.000,1.7936,1.7905
49176.688,1.7982,1.7891
49176.914,1.7970,1.7865
49176.914,1.7966,1.7866
49176.914,1.7965,1.7891
49176.914,1.7964,1.7891
49176.914,1.7962,1.7888
49176.914,1.7960,1.7887
49176.914,1.7960,1.7812
49191.543,1.8000,1.7774
49191.543,1.8001,1.7881
49218.516,1.7923,1.8091
49231.543,1.8060,1.8131
49252.801,1.7722,1.7900
49252.801,1.7689,1.7912
49252.801,1.7691,1.7796
49274.973,1.7755,1.8007
49281.602,1.7904,1.7786
49320.914,1.7876,1.8016
49327.316,1.7912,1.7862
49362.516,1.7713,1.7944
49373.027,1.7960,1.7957
49410.973,1.7661,1.8045
49437.484,1.8105,1.7811
49452.113,1.7828,1.7913
49480.230,1.7679,1.7765
49489.371,1.7655,1.8064
49516.344,1.7846,1.7934
49542.629,1.7827,1.7912
49553.828,1.7724,1.8085
49572.344,1.7942,1.7741
49572.570,1.7983,1.7761
49572.801,1.7967,1.7759
49572.801,1.7970,1.7758
49576.914,1.7702,1.8072
49591.543,1.7842,1.8082
49610.285,1.7790,1.7897
49622.172,1.7926,1.7949
49646.172,1.7957,1.7802
49653.715,1.7967,1.7760
49687.086,1.7747,1.8051
49690.516,1.7909,1.7886
49718.398,1.7866,1.8025
49724.570,1.7925,1.7813
49747.199,1.8012,1.7878
49761.828,1.7905,1.7837
49780.113,1.7992,1.7909
49798.398,1.7857,1.7853
49800.000,1.7816,1.7854
49800.000,1.7813,1.7853
49800.230,1.7866,1.7911
49808.688,1.7839,1.8050
49839.543,1.7653,1.7861
49848.688,1.7814,1.7943
49889.371,1.7995,1.7676
49913.828,1.7959,1.7864
49927.543,1.7737,1.7746
49972.344,1.7702,1.7979
49975.086,1.7810,1.7934
50007.543,1.7899,1.7598
50028.570,1.7782,1.8077
50044.344,1.7830,1.8080
50044.344,1.7831,1.8079
50044.344,1.7828,1.8075
50044.344,1.7859,1.8075
50044.344,1.7859,1.8072
50048.457,1.8039,1.7956
50050.742,1.7960,1.7957
50050.742,1.7958,1.7987
50050.742,1.7959,1.7987
50050.742,1.7959,1.7988
50050.742,1.7959,1.7988
50050.742,1.7957,1.7989
50050.742,1.7958,1.7989
50050.742,1.7982,1.7989
50050.742,1.7981,1.7988
50050.742,1.7983,1.7987
50050.742,1.7983,1.7988
50050.742,1.7984,1.7988
50050.742,1.7958,1.7989
50050.742,1.7983,1.7987
50050.742,1.7983,1.7988
50050.742,1.7980,1.7987
50050.742,1.7984,1.7960
50050.742,1.7983,1.7988
50050.742,1.7957,1.7987
50050.742,1.7957,1.7989
50050.742,1.7983,1.7989
50050.742,1.7957,1.7988
50053.715,1.7730,1.7915
50069.715,1.7623,1.7834
50093.258,1.7807,1.7803
50097.371,1.8096,1.7761
50105.145,1.7982,1.7863
50118.398,1.7841,1.7810
50134.172,1.7908,1.7827
50153.145,1.7952,1.7877
50165.027,1.7740,1.8060
50183.086,1.7847,1.7771
50184.230,1.7962,1.7786
50217.602,1.7939,1.7865
50218.742,1.7792,1.7792
50245.484,1.7736,1.7771
50270.859,1.7901,1.8102
50282.516,1.7865,1.8131
50309.027,1.7846,1.7935
50309.027,1.7849,1.7855
50345.145,1.7853,1.8024
50345.828,1.7803,1.7933
50383.086,1.8051,1.7922
50383.086,1.8090,1.7943
50383.086,1.8090,1.7940
50383.086,1.8097,1.7944
50383.086,1.8096,1.7943
50383.086,1.8093,1.7944
50383.086,1.8095,1.7941
50383.086,1.8094,1.7941
50383.086,1.8093,1.7940
50383.086,1.8091,1.7941
50383.086,1.8091,1.7939
50383.086,1.8094,1.7941
50383.086,1.8096,1.7943
50383.086,1.8095,1.7941
50383.086,1.8095,1.7941
50383.086,1.8070,1.7941
50383.086,1.8096,1.7940
50383.086,1.8075,1.8070
50406.859,1.7903,1.8106
50416.457,1.7865,1.7990
50461.715,1.8080,1.7925
50464.230,1.7690,1.8209
50503.773,1.7758,1.8153
50518.172,1.7945,1.8125
50534.859,1.7857,1.8014
50558.629,1.7622,1.7983
50581.258,1.7909,1.8091
50617.371,1.7796,1.7921
50628.344,1.7552,1.8001
50663.316,1.7460,1.8135
50694.398,1.7523,1.7871
50704.688,1.7901,1.8106
50746.516,1.8030,1.7989
50776.688,1.7985,1.8114
50787.430,1.7778,1.7915
50830.859,1.7925,1.7817
50846.172,1.7982,1.7844
50876.113,1.7740,1.7856
50902.172,1.7921,1.8026
50919.773,1.7903,1.7805
50950.859,1.7823,1.7861
50958.629,1.7912,1.8037
50993.828,1.7595,1.8000
50999.773,1.7811,1.8002
51008.457,1.7884,1.8026
51008.457,1.7885,1.8002
51008.457,1.7884,1.8025
51008.457,1.7885,1.8024
51008.457,1.7885,1.8025
51008.457,1.7924,1.8006
51008.457,1.7924,1.8005
51008.457,1.7925,1.8005
51008.457,1.7925,1.8006
51008.457,1.7925,1.8005
51008.457,1.7924,1.8005
51008.457,1.7927,1.8008
51008.457,1.7927,1.8007
51008.457,1.7904,1.8011
51008.457,1.7906,1.8013
51008.457,1.7907,1.8013
51008.457,1.7907,1.8013
51008.457,1.7905,1.8013
51008.457,1.7907,1.8013
51008.457,1.7906,1.8011
51008.457,1.7905,1.8013
51008.457,1.7906,1.8014
51008.457,1.7907,1.8014
51008.457,1.7908,1.8043
51008.457,1.7907,1.8043
51008.457,1.7906,1.8041
51008.457,1.7909,1.8043
51008.457,1.7908,1.8014
51008.457,1.7906,1.8013
51008.457,1.7907,1.8013
51008.457,1.7906,1.8041
51008.457,1.7908,1.8011
51008.457,1.7905,1.7830
51021.027,1.7939,1.7995
51045.484,1.7994,1.7717
51046.859,1.7888,1.7849
51084.113,1.7855,1.7830
51085.027,1.7917,1.7929
51102.629,1.7744,1.7813
51123.887,1.7947,1.7767
51157.258,1.7938,1.7963
51167.773,1.7619,1.8006
51200.457,1.7637,1.7910
51230.629,1.7696,1.7956
51240.914,1.7765,1.7961
51286.629,1.7809,1.8097
51302.398,1.7751,1.8187
51327.543,1.7659,1.7778
